,feature name,importance
3593,36 FEF Medial (BA8m)_DG 36 1,0.0
3594,36 FEF Medial (BA8m)_SulfoHexCer d40 1,0.0
3595,36 FEF Medial (BA8m)_Cer d43 2,0.0
3596,36 FEF Medial (BA8m)_PC_P 34 1,0.0
3597,36 FEF Medial (BA8m)_TG 52 4,0.0
3598,36 FEF Medial (BA8m)_Cer m42 2,0.0
3599,4  Anterior Superior Parietal (BA5/BA7a)_PC 37 5,0.0
3600,36 FEF Medial (BA8m)_SM d32 0,0.0
3601,4  Anterior Superior Parietal (BA5/BA7a)_FA 24 4,0.0
3602,4  Anterior Superior Parietal (BA5/BA7a)_SM d34 0,0.0
3603,4  Anterior Superior Parietal (BA5/BA7a)_Cer m44 2,0.0
3604,4  Anterior Superior Parietal (BA5/BA7a)_LPC 18 0,0.0
3605,4  Anterior Superior Parietal (BA5/BA7a)_DG 40 2,0.0
3606,4  Anterior Superior Parietal (BA5/BA7a)_PE 42 6,0.0
3607,4  Anterior Superior Parietal (BA5/BA7a)_PC_P 30 0,0.0
3608,4  Anterior Superior Parietal (BA5/BA7a)_PC 34 1,0.0
3609,4  Anterior Superior Parietal (BA5/BA7a)_PE_P 40 7,0.0
3610,4  Anterior Superior Parietal (BA5/BA7a)_LPE 20 1,0.0
3611,4  Anterior Superior Parietal (BA5/BA7a)_PE_P 40 8,0.0
3612,4  Anterior Superior Parietal (BA5/BA7a)_PC_O 36 4,0.0
3613,4  Anterior Superior Parietal (BA5/BA7a)_PE 42 7,0.0
3614,4  Anterior Superior Parietal (BA5/BA7a)_CE 22 4,0.0
3615,4  Anterior Superior Parietal (BA5/BA7a)_PE_P 34 2,0.0
3616,4  Anterior Superior Parietal (BA5/BA7a)_LPC 22 4,0.0
3617,4  Anterior Superior Parietal (BA5/BA7a)_PC 28 0,0.0
3618,4  Anterior Superior Parietal (BA5/BA7a)_PE 40 6,0.0
3619,4  Anterior Superior Parietal (BA5/BA7a)_PE_P 36 4,0.0
3620,4  Anterior Superior Parietal (BA5/BA7a)_LPC 22 6,0.0
3621,4  Anterior Superior Parietal (BA5/BA7a)_PE 38 1,0.0
3622,4  Anterior Superior Parietal (BA5/BA7a)_CE 18 1,0.0
3623,4  Anterior Superior Parietal (BA5/BA7a)_SulfoHexCer t40 1,0.0
3624,4  Anterior Superior Parietal (BA5/BA7a)_PE_O 38 4,0.0
3625,4  Anterior Superior Parietal (BA5/BA7a)_DG 38 4,0.0
3626,4  Anterior Superior Parietal (BA5/BA7a)_PC 35 1,0.0
3627,4  Anterior Superior Parietal (BA5/BA7a)_PE_P 36 1,0.0
3628,4  Anterior Superior Parietal (BA5/BA7a)_PE 42 8,0.0
3629,4  Anterior Superior Parietal (BA5/BA7a)_PC_P 38 4,0.0
3630,4  Anterior Superior Parietal (BA5/BA7a)_PC 40 2,0.0
3631,36 FEF Medial (BA8m)_PC 40 5,0.0
3632,36 FEF Medial (BA8m)_Cer d36 0,0.0
3633,36 FEF Medial (BA8m)_PE 40 8,0.0
3634,36 FEF Medial (BA8m)_HexCer t40 2,0.0
3635,36 FEF Medial (BA8m)_LPC 20 1,0.0
3636,36 FEF Medial (BA8m)_FA 24 5,0.0
3637,36 FEF Medial (BA8m)_PE 38 6,0.0
3638,36 FEF Medial (BA8m)_Cer m38 1,0.0
3639,36 FEF Medial (BA8m)_PC 38 4,0.0
3640,36 FEF Medial (BA8m)_PC 45 2,0.0
3641,36 FEF Medial (BA8m)_HexCer d43 1,0.0
3642,36 FEF Medial (BA8m)_LPC 22 5,0.0
3643,36 FEF Medial (BA8m)_PC 46 3,0.0
3644,36 FEF Medial (BA8m)_CE 20 4,0.0
3645,4  Anterior Superior Parietal (BA5/BA7a)_HexCer d42 2,0.0
3646,36 FEF Medial (BA8m)_PG 38 6,0.0
3647,36 FEF Medial (BA8m)_HexCer d41 1,0.0
3648,36 FEF Medial (BA8m)_PC 36 2,0.0
3649,36 FEF Medial (BA8m)_SM d35 1,0.0
3650,36 FEF Medial (BA8m)_PC_P 38 5,0.0
3651,36 FEF Medial (BA8m)_PE_P 37 3,0.0
3652,36 FEF Medial (BA8m)_PC 40 8,0.0
3653,36 FEF Medial (BA8m)_Cer m41 2,0.0
3654,36 FEF Medial (BA8m)_PS 40 5,0.0
3655,4  Anterior Superior Parietal (BA5/BA7a)_DG 37 4,0.0
3656,4  Anterior Superior Parietal (BA5/BA7a)_LPE 18 1,0.0
3657,4  Anterior Superior Parietal (BA5/BA7a)_PE_P 35 2,0.0
3658,52 Amygdala_LPC 20 1,0.0
3659,52 Amygdala_HexCer t40 2,0.0
3660,52 Amygdala_PE 40 8,0.0
3661,3  Posterior Superior Parietal (BA7p)_PC 37 3,0.0
3662,3  Posterior Superior Parietal (BA7p)_PC 42 8,0.0
3663,3  Posterior Superior Parietal (BA7p)_PE_P 39 2,0.0
3664,3  Posterior Superior Parietal (BA7p)_Cer d42 2,0.0
3665,3  Posterior Superior Parietal (BA7p)_LPE 16 0,0.0
3666,3  Posterior Superior Parietal (BA7p)_LPE 24 4,0.0
3667,3  Posterior Superior Parietal (BA7p)_TG 58 9,0.0
3668,3  Posterior Superior Parietal (BA7p)_PG 42 9,0.0
3669,3  Posterior Superior Parietal (BA7p)_DG 40 4,0.0
3670,3  Posterior Superior Parietal (BA7p)_DG 38 1,0.0
3671,3  Posterior Superior Parietal (BA7p)_PC 38 7,0.0
3672,3  Posterior Superior Parietal (BA7p)_PC 42 7,0.0
3673,3  Posterior Superior Parietal (BA7p)_PC 30 1,0.0
3674,3  Posterior Superior Parietal (BA7p)_Cer t36 0,0.0
3675,3  Posterior Superior Parietal (BA7p)_TG 52 4,0.0
3676,3  Posterior Superior Parietal (BA7p)_TG 54 5,0.0
3677,3  Posterior Superior Parietal (BA7p)_Cer m42 2,0.0
3678,3  Posterior Superior Parietal (BA7p)_SM d32 0,0.0
3679,3  Posterior Superior Parietal (BA7p)_Cer d36 0,0.0
3680,3  Posterior Superior Parietal (BA7p)_PE 40 8,0.0
3681,3  Posterior Superior Parietal (BA7p)_HexCer t40 2,0.0
3682,3  Posterior Superior Parietal (BA7p)_LPC 20 1,0.0
3683,3  Posterior Superior Parietal (BA7p)_FA 24 5,0.0
3684,3  Posterior Superior Parietal (BA7p)_PE 38 6,0.0
3685,3  Posterior Superior Parietal (BA7p)_Cer m38 1,0.0
3686,3  Posterior Superior Parietal (BA7p)_PC 38 4,0.0
3687,3  Posterior Superior Parietal (BA7p)_PC 45 2,0.0
3688,3  Posterior Superior Parietal (BA7p)_HexCer d43 1,0.0
3689,3  Posterior Superior Parietal (BA7p)_LPC 16 1,0.0
3690,3  Posterior Superior Parietal (BA7p)_DG 36 2,0.0
3691,52 Amygdala_Cer d36 0,0.0
3692,3  Posterior Superior Parietal (BA7p)_FA 20 0,0.0
3693,3  Posterior Superior Parietal (BA7p)_TG 56 4,0.0
3694,3  Posterior Superior Parietal (BA7p)_FA 14 0,0.0
3695,3  Posterior Superior Parietal (BA7p)_FA 18 3,0.0
3696,3  Posterior Superior Parietal (BA7p)_PC_O 40 4,0.0
3697,3  Posterior Superior Parietal (BA7p)_PE 32 1,0.0
3698,3  Posterior Superior Parietal (BA7p)_DG 36 3,0.0
3699,3  Posterior Superior Parietal (BA7p)_HexCer t36 2,0.0
3700,3  Posterior Superior Parietal (BA7p)_SM d40 2,0.0
3701,3  Posterior Superior Parietal (BA7p)_SM d37 1,0.0
3702,3  Posterior Superior Parietal (BA7p)_DG 36 1,0.0
3703,3  Posterior Superior Parietal (BA7p)_SulfoHexCer d40 1,0.0
3704,3  Posterior Superior Parietal (BA7p)_Cer d43 2,0.0
3705,3  Posterior Superior Parietal (BA7p)_PC_P 34 1,0.0
3706,3  Posterior Superior Parietal (BA7p)_PC 42 4,0.0
3707,3  Posterior Superior Parietal (BA7p)_FA 22 4,0.0
3708,3  Posterior Superior Parietal (BA7p)_FA 22 5,0.0
3709,3  Posterior Superior Parietal (BA7p)_PC_O 40 7,0.0
3710,3  Posterior Superior Parietal (BA7p)_PE_O 40 5,0.0
3711,3  Posterior Superior Parietal (BA7p)_DG 36 4,0.0
3712,3  Posterior Superior Parietal (BA7p)_PC 44 2,0.0
3713,3  Posterior Superior Parietal (BA7p)_PE 42 5,0.0
3714,3  Posterior Superior Parietal (BA7p)_Cholesterol,0.0
3715,3  Posterior Superior Parietal (BA7p)_SM d41 1,0.0
3716,3  Posterior Superior Parietal (BA7p)_PC_O 38 1,0.0
3717,3  Posterior Superior Parietal (BA7p)_SM d42 2,0.0
3718,3  Posterior Superior Parietal (BA7p)_PC 33 1,0.0
3719,3  Posterior Superior Parietal (BA7p)_HexCer d43 2,0.0
3720,3  Posterior Superior Parietal (BA7p)_LPC 22 5,0.0
3721,3  Posterior Superior Parietal (BA7p)_PC 46 3,0.0
3722,3  Posterior Superior Parietal (BA7p)_PC 40 5,0.0
3723,3  Posterior Superior Parietal (BA7p)_CE 20 4,0.0
3724,52 Amygdala_PE_P 34 2,0.0
3725,52 Amygdala_LPC 22 4,0.0
3726,52 Amygdala_PC 28 0,0.0
3727,52 Amygdala_PE 40 6,0.0
3728,52 Amygdala_PE_P 36 4,0.0
3729,52 Amygdala_LPC 22 6,0.0
3730,52 Amygdala_PE 38 1,0.0
3731,52 Amygdala_CE 18 1,0.0
3732,52 Amygdala_SulfoHexCer t40 1,0.0
3733,52 Amygdala_PE_O 38 4,0.0
3734,52 Amygdala_DG 38 4,0.0
3735,52 Amygdala_PC 35 1,0.0
3736,52 Amygdala_PE_P 36 1,0.0
3737,52 Amygdala_PC 37 5,0.0
3738,52 Amygdala_PE 36 3,0.0
3739,52 Amygdala_Cer m43 2,0.0
3740,52 Amygdala_PE_P 37 4,0.0
3741,52 Amygdala_SM d43 2,0.0
3742,52 Amygdala_PE_P 35 1,0.0
3743,52 Amygdala_SM d38 0,0.0
3744,52 Amygdala_PE_P 42 4,0.0
3745,52 Amygdala_TG 56 5,0.0
3746,52 Amygdala_FA 20 3,0.0
3747,52 Amygdala_PE 38 3,0.0
3748,52 Amygdala_PC 42 9,0.0
3749,52 Amygdala_PC 36 4,0.0
3750,52 Amygdala_PC 34 0,0.0
3751,52 Amygdala_CE 22 4,0.0
3752,52 Amygdala_PE 42 7,0.0
3753,52 Amygdala_PC_O 36 4,0.0
3754,52 Amygdala_HexCer d42 2,0.0
3755,3  Posterior Superior Parietal (BA7p)_PG 38 6,0.0
3756,3  Posterior Superior Parietal (BA7p)_HexCer d41 1,0.0
3757,3  Posterior Superior Parietal (BA7p)_PC 36 2,0.0
3758,3  Posterior Superior Parietal (BA7p)_SM d35 1,0.0
3759,3  Posterior Superior Parietal (BA7p)_PC_P 38 5,0.0
3760,3  Posterior Superior Parietal (BA7p)_PE_P 37 3,0.0
3761,3  Posterior Superior Parietal (BA7p)_PC 40 8,0.0
3762,3  Posterior Superior Parietal (BA7p)_Cer m41 2,0.0
3763,3  Posterior Superior Parietal (BA7p)_PS 40 5,0.0
3764,52 Amygdala_DG 37 4,0.0
3765,52 Amygdala_LPE 18 1,0.0
3766,52 Amygdala_PE_P 35 2,0.0
3767,52 Amygdala_PC 40 2,0.0
3768,52 Amygdala_PE_P 40 8,0.0
3769,52 Amygdala_PC_P 38 4,0.0
3770,52 Amygdala_PE 42 8,0.0
3771,52 Amygdala_FA 24 4,0.0
3772,52 Amygdala_SM d34 0,0.0
3773,52 Amygdala_Cer m44 2,0.0
3774,52 Amygdala_LPC 18 0,0.0
3775,52 Amygdala_DG 40 2,0.0
3776,52 Amygdala_PE 42 6,0.0
3777,52 Amygdala_PC_P 30 0,0.0
3778,52 Amygdala_PC 34 1,0.0
3779,52 Amygdala_PE_P 40 7,0.0
3780,52 Amygdala_LPE 20 1,0.0
3781,3  Posterior Superior Parietal (BA7p)_HexCer d40 1,0.0
3782,3  Posterior Superior Parietal (BA7p)_PC_P 40 4,0.0
3783,3  Posterior Superior Parietal (BA7p)_LPE 20 4,0.0
3784,3  Posterior Superior Parietal (BA7p)_FA 24 1,0.0
3785,3  Posterior Superior Parietal (BA7p)_PE_P 32 1,0.0
3786,3  Posterior Superior Parietal (BA7p)_PC 37 1,0.0
3787,3  Posterior Superior Parietal (BA7p)_PC 46 5,0.0
3788,3  Posterior Superior Parietal (BA7p)_CAR 18 0,0.0
3789,3  Posterior Superior Parietal (BA7p)_PE 40 4,0.0
3790,3  Posterior Superior Parietal (BA7p)_HexCer d44 2,0.0
3791,3  Posterior Superior Parietal (BA7p)_DG 38 2,0.0
3792,3  Posterior Superior Parietal (BA7p)_PC_P 36 2,0.0
3793,3  Posterior Superior Parietal (BA7p)_PC 40 3,0.0
3794,3  Posterior Superior Parietal (BA7p)_PI 38 6,0.0
3795,3  Posterior Superior Parietal (BA7p)_PC_P 37 1,0.0
3796,3  Posterior Superior Parietal (BA7p)_HexCer d38 1,0.0
3797,3  Posterior Superior Parietal (BA7p)_TG 58 10,0.0
3798,3  Posterior Superior Parietal (BA7p)_FA 16 0,0.0
3799,3  Posterior Superior Parietal (BA7p)_HexCer t41 2,0.0
3800,3  Posterior Superior Parietal (BA7p)_PE 37 4,0.0
3801,3  Posterior Superior Parietal (BA7p)_PE 35 1,0.0
3802,3  Posterior Superior Parietal (BA7p)_HexCer t43 2,0.0
3803,3  Posterior Superior Parietal (BA7p)_PI 40 6,0.0
3804,3  Posterior Superior Parietal (BA7p)_FA 18 1,0.0
3805,3  Posterior Superior Parietal (BA7p)_FA 20 4,0.0
3806,3  Posterior Superior Parietal (BA7p)_PE_P 39 4,0.0
3807,3  Posterior Superior Parietal (BA7p)_SulfoHexCer d41 1,0.0
3808,3  Posterior Superior Parietal (BA7p)_PC 35 2,0.0
3809,3  Posterior Superior Parietal (BA7p)_PC_P 40 5,0.0
3810,3  Posterior Superior Parietal (BA7p)_PE_P 36 5,0.0
3811,3  Posterior Superior Parietal (BA7p)_PC_P 34 2,0.0
3812,3  Posterior Superior Parietal (BA7p)_LPE 20 2,0.0
3813,3  Posterior Superior Parietal (BA7p)_PC 32 1,0.0
3814,3  Posterior Superior Parietal (BA7p)_TG 58 7,0.0
3815,3  Posterior Superior Parietal (BA7p)_TG 52 2,0.0
3816,3  Posterior Superior Parietal (BA7p)_PC 37 4,0.0
3817,3  Posterior Superior Parietal (BA7p)_PC_O 34 0,0.0
3818,3  Posterior Superior Parietal (BA7p)_PE 40 7,0.0
3819,3  Posterior Superior Parietal (BA7p)_SM d36 1,0.0
3820,3  Posterior Superior Parietal (BA7p)_SM d40 1,0.0
3821,3  Posterior Superior Parietal (BA7p)_PC 38 5,0.0
3822,3  Posterior Superior Parietal (BA7p)_PC 42 3,0.0
3823,3  Posterior Superior Parietal (BA7p)_PC_O 38 6,0.0
3824,3  Posterior Superior Parietal (BA7p)_PE 36 5,0.0
3825,3  Posterior Superior Parietal (BA7p)_PC_P 38 2,0.0
3826,3  Posterior Superior Parietal (BA7p)_PC_O 30 0,0.0
3827,3  Posterior Superior Parietal (BA7p)_PC 30 0,0.0
3828,3  Posterior Superior Parietal (BA7p)_Cer m40 1,0.0
3829,3  Posterior Superior Parietal (BA7p)_TG 50 3,0.0
3830,3  Posterior Superior Parietal (BA7p)_PC 40 1,0.0
3831,3  Posterior Superior Parietal (BA7p)_Cer d36 2,0.0
3832,3  Posterior Superior Parietal (BA7p)_PE 34 1,0.0
3833,3  Posterior Superior Parietal (BA7p)_Cer d40 1,0.0
3834,3  Posterior Superior Parietal (BA7p)_PG 40 8,0.0
3835,3  Posterior Superior Parietal (BA7p)_SM d44 2,0.0
3836,3  Posterior Superior Parietal (BA7p)_PE 36 1,0.0
3837,3  Posterior Superior Parietal (BA7p)_PC 38 3,0.0
3838,3  Posterior Superior Parietal (BA7p)_SulfoHexCer d43 1,0.0
3839,3  Posterior Superior Parietal (BA7p)_PE 34 3,0.0
3840,3  Posterior Superior Parietal (BA7p)_HexCer d36 1,0.0
3841,3  Posterior Superior Parietal (BA7p)_SulfoHexCer t42 1,0.0
3842,3  Posterior Superior Parietal (BA7p)_DG 35 1,0.0
3843,3  Posterior Superior Parietal (BA7p)_CAR 18 1,0.0
3844,3  Posterior Superior Parietal (BA7p)_PE_P 41 5,0.0
3845,3  Posterior Superior Parietal (BA7p)_PE_P 36 3,0.0
3846,3  Posterior Superior Parietal (BA7p)_PE 36 6,0.0
3847,3  Posterior Superior Parietal (BA7p)_FA 22 2,0.0
3848,3  Posterior Superior Parietal (BA7p)_PC 34 4,0.0
3849,3  Posterior Superior Parietal (BA7p)_HexCer d36 2,0.0
3850,3  Posterior Superior Parietal (BA7p)_FA 21 3,0.0
3851,3  Posterior Superior Parietal (BA7p)_PC 35 3,0.0
3852,3  Posterior Superior Parietal (BA7p)_PC 32 0,0.0
3853,3  Posterior Superior Parietal (BA7p)_PE_P 36 2,0.0
3854,3  Posterior Superior Parietal (BA7p)_SulfoHexCer t43 2,0.0
3855,3  Posterior Superior Parietal (BA7p)_PE 36 2,0.0
3856,3  Posterior Superior Parietal (BA7p)_PC 36 5,0.0
3857,3  Posterior Superior Parietal (BA7p)_PS 40 6,0.0
3858,3  Posterior Superior Parietal (BA7p)_PE_P 33 1,0.0
3859,3  Posterior Superior Parietal (BA7p)_SulfoHexCer t44 2,0.0
3860,3  Posterior Superior Parietal (BA7p)_PC 29 0,0.0
3861,3  Posterior Superior Parietal (BA7p)_CE 20 3,0.0
3862,3  Posterior Superior Parietal (BA7p)_SM d32 1,0.0
3863,3  Posterior Superior Parietal (BA7p)_DG 42 4,0.0
3864,3  Posterior Superior Parietal (BA7p)_PC 38 6,0.0
3865,3  Posterior Superior Parietal (BA7p)_SulfoHexCer d42 2,0.0
3866,3  Posterior Superior Parietal (BA7p)_SM d35 2,0.0
3867,3  Posterior Superior Parietal (BA7p)_Cer d38 2,0.0
3868,3  Posterior Superior Parietal (BA7p)_FA 20 1,0.0
3869,3  Posterior Superior Parietal (BA7p)_Cer m36 1,0.0
3870,3  Posterior Superior Parietal (BA7p)_PE_P 40 2,0.0
3871,3  Posterior Superior Parietal (BA7p)_PE 42 10,0.0
3872,3  Posterior Superior Parietal (BA7p)_SM d38 1,0.0
3873,3  Posterior Superior Parietal (BA7p)_TG 52 3,0.0
3874,3  Posterior Superior Parietal (BA7p)_PC 40 7,0.0
3875,3  Posterior Superior Parietal (BA7p)_TG 60 10,0.0
3876,3  Posterior Superior Parietal (BA7p)_SM d34 2,0.0
3877,3  Posterior Superior Parietal (BA7p)_SulfoHexCer d44 2,0.0
3878,3  Posterior Superior Parietal (BA7p)_FA 20 5,0.0
3879,3  Posterior Superior Parietal (BA7p)_PI 38 5,0.0
3880,3  Posterior Superior Parietal (BA7p)_FA 19 0,0.0
3881,3  Posterior Superior Parietal (BA7p)_PC 46 2,0.0
3882,3  Posterior Superior Parietal (BA7p)_Cer m41 1,0.0
3883,3  Posterior Superior Parietal (BA7p)_Cer m44 1,0.0
3884,3  Posterior Superior Parietal (BA7p)_PC 31 0,0.0
3885,3  Posterior Superior Parietal (BA7p)_SulfoHexCer d43 2,0.0
3886,3  Posterior Superior Parietal (BA7p)_CE 22 6,0.0
3887,3  Posterior Superior Parietal (BA7p)_PG 34 2,0.0
3888,3  Posterior Superior Parietal (BA7p)_PE_P 37 2,0.0
3889,3  Posterior Superior Parietal (BA7p)_PC 39 6,0.0
3890,3  Posterior Superior Parietal (BA7p)_PC_P 36 1,0.0
3891,3  Posterior Superior Parietal (BA7p)_SM d36 2,0.0
3892,3  Posterior Superior Parietal (BA7p)_SM d42 1,0.0
3893,3  Posterior Superior Parietal (BA7p)_PE 38 7,0.0
3894,3  Posterior Superior Parietal (BA7p)_LPE 22 4,0.0
3895,3  Posterior Superior Parietal (BA7p)_TG 54 6,0.0
3896,3  Posterior Superior Parietal (BA7p)_PI 36 4,0.0
3897,3  Posterior Superior Parietal (BA7p)_LPE 22 3,0.0
3898,3  Posterior Superior Parietal (BA7p)_PC 44 1,0.0
3899,3  Posterior Superior Parietal (BA7p)_PE_P 34 1,0.0
3900,3  Posterior Superior Parietal (BA7p)_PC 34 2,0.0
3901,3  Posterior Superior Parietal (BA7p)_PC 36 1,0.0
3902,3  Posterior Superior Parietal (BA7p)_Cer m36 0,0.0
3903,52 Amygdala_FA 22 0,0.0
3904,52 Amygdala_PE_P 40 4,0.0
3905,52 Amygdala_PC 42 2,0.0
3906,52 Amygdala_PC 38 6,0.0
3907,52 Amygdala_LPE 22 3,0.0
3908,52 Amygdala_PC 44 1,0.0
3909,52 Amygdala_PE_P 34 1,0.0
3910,52 Amygdala_PC 34 2,0.0
3911,52 Amygdala_PC 36 1,0.0
3912,52 Amygdala_Cer m36 0,0.0
3913,52 Amygdala_PC_P 36 1,0.0
3914,52 Amygdala_TG 60 10,0.0
3915,52 Amygdala_PC 40 7,0.0
3916,52 Amygdala_TG 52 3,0.0
3917,52 Amygdala_PE 36 6,0.0
3918,52 Amygdala_FA 22 2,0.0
3919,52 Amygdala_PC 34 4,0.0
3920,52 Amygdala_HexCer d36 2,0.0
3921,52 Amygdala_FA 21 3,0.0
3922,52 Amygdala_PC 35 3,0.0
3923,52 Amygdala_PC 32 0,0.0
3924,52 Amygdala_PE_P 36 2,0.0
3925,52 Amygdala_SulfoHexCer t43 2,0.0
3926,52 Amygdala_PE 36 2,0.0
3927,52 Amygdala_PC 36 5,0.0
3928,52 Amygdala_PS 40 6,0.0
3929,52 Amygdala_PE_P 33 1,0.0
3930,52 Amygdala_SulfoHexCer t44 2,0.0
3931,52 Amygdala_PC 29 0,0.0
3932,52 Amygdala_CE 20 3,0.0
3933,52 Amygdala_SM d32 1,0.0
3934,52 Amygdala_PI 36 4,0.0
3935,52 Amygdala_TG 54 6,0.0
3936,52 Amygdala_LPE 22 4,0.0
3937,52 Amygdala_FA 19 0,0.0
3938,52 Amygdala_SulfoHexCer d41 1,0.0
3939,52 Amygdala_PC 35 2,0.0
3940,52 Amygdala_PC_P 40 5,0.0
3941,52 Amygdala_PE_P 36 5,0.0
3942,52 Amygdala_PC_P 34 2,0.0
3943,52 Amygdala_DG 35 1,0.0
3944,52 Amygdala_FA 24 1,0.0
3945,52 Amygdala_CAR 18 1,0.0
3946,52 Amygdala_PE_P 36 3,0.0
3947,52 Amygdala_SulfoHexCer d44 2,0.0
3948,52 Amygdala_FA 20 5,0.0
3949,52 Amygdala_PI 38 5,0.0
3950,52 Amygdala_PC 46 2,0.0
3951,52 Amygdala_PE 38 7,0.0
3952,52 Amygdala_Cer m41 1,0.0
3953,52 Amygdala_Cer m44 1,0.0
3954,52 Amygdala_PC 31 0,0.0
3955,52 Amygdala_SulfoHexCer d43 2,0.0
3956,52 Amygdala_PC_O 38 5,0.0
3957,52 Amygdala_CE 22 6,0.0
3958,52 Amygdala_PG 34 2,0.0
3959,52 Amygdala_PE_P 37 2,0.0
3960,52 Amygdala_SM d34 2,0.0
3961,52 Amygdala_PC 39 6,0.0
3962,52 Amygdala_SM d36 2,0.0
3963,52 Amygdala_SM d42 1,0.0
3964,52 Amygdala_DG 42 4,0.0
3965,52 Amygdala_SulfoHexCer d42 2,0.0
3966,52 Amygdala_FA 20 4,0.0
3967,52 Amygdala_SM d35 2,0.0
3968,52 Amygdala_Cholesterol,0.0
3969,52 Amygdala_SM d41 1,0.0
3970,52 Amygdala_PC_O 38 1,0.0
3971,52 Amygdala_SM d42 2,0.0
3972,52 Amygdala_PC 33 1,0.0
3973,52 Amygdala_HexCer d43 2,0.0
3974,52 Amygdala_FA 20 0,0.0
3975,52 Amygdala_DG 36 2,0.0
3976,52 Amygdala_PC 37 3,0.0
3977,52 Amygdala_LPC 16 1,0.0
3978,52 Amygdala_PC 42 8,0.0
3979,52 Amygdala_PE_P 39 2,0.0
3980,52 Amygdala_Cer d42 2,0.0
3981,52 Amygdala_LPE 16 0,0.0
3982,52 Amygdala_LPE 24 4,0.0
3983,52 Amygdala_TG 58 9,0.0
3984,52 Amygdala_PG 42 9,0.0
3985,52 Amygdala_DG 40 4,0.0
3986,52 Amygdala_DG 38 1,0.0
3987,52 Amygdala_PC 38 7,0.0
3988,52 Amygdala_PC 42 7,0.0
3989,52 Amygdala_PC 30 1,0.0
3990,52 Amygdala_Cer t36 0,0.0
3991,52 Amygdala_TG 52 4,0.0
3992,52 Amygdala_TG 54 5,0.0
3993,52 Amygdala_Cer m42 2,0.0
3994,52 Amygdala_SM d32 0,0.0
3995,52 Amygdala_PE 42 5,0.0
3996,52 Amygdala_PC 44 2,0.0
3997,52 Amygdala_DG 36 4,0.0
3998,52 Amygdala_PC_O 40 4,0.0
3999,52 Amygdala_Cer d38 2,0.0
4000,52 Amygdala_FA 20 1,0.0
4001,52 Amygdala_Cer m36 1,0.0
4002,52 Amygdala_PE_P 40 2,0.0
4003,52 Amygdala_PE 42 10,0.0
4004,52 Amygdala_SM d38 1,0.0
4005,52 Amygdala_PE_P 41 5,0.0
4006,52 Amygdala_PC_P 40 4,0.0
4007,52 Amygdala_HexCer d40 1,0.0
4008,52 Amygdala_TG 56 4,0.0
4009,52 Amygdala_FA 14 0,0.0
4010,52 Amygdala_FA 18 3,0.0
4011,52 Amygdala_PE 32 1,0.0
4012,52 Amygdala_PE_O 40 5,0.0
4013,52 Amygdala_DG 36 3,0.0
4014,52 Amygdala_HexCer t36 2,0.0
4015,52 Amygdala_SM d40 2,0.0
4016,52 Amygdala_SM d37 1,0.0
4017,52 Amygdala_DG 36 1,0.0
4018,52 Amygdala_SulfoHexCer d40 1,0.0
4019,52 Amygdala_Cer d43 2,0.0
4020,52 Amygdala_PC_P 34 1,0.0
4021,52 Amygdala_PC 42 4,0.0
4022,52 Amygdala_FA 22 4,0.0
4023,52 Amygdala_FA 22 5,0.0
4024,52 Amygdala_PC_O 40 7,0.0
4025,52 Amygdala_PE_P 39 4,0.0
4026,52 Amygdala_FA 18 1,0.0
4027,52 Amygdala_FA 19 1,0.0
4028,52 Amygdala_SM d36 0,0.0
4029,52 Amygdala_PC_O 34 1,0.0
4030,52 Amygdala_FA 17 0,0.0
4031,52 Amygdala_PC_O 32 1,0.0
4032,52 Amygdala_PE_O 42 7,0.0
4033,52 Amygdala_TG 54 4,0.0
4034,52 Amygdala_LPE 22 6,0.0
4035,52 Amygdala_PC 35 4,0.0
4036,52 Amygdala_PE_O 40 4,0.0
4037,52 Amygdala_TG 60 11,0.0
4038,52 Amygdala_Cer d35 1,0.0
4039,52 Amygdala_DG 38 5,0.0
4040,52 Amygdala_PG 42 10,0.0
4041,52 Amygdala_PC_P 38 1,0.0
4042,52 Amygdala_PC 33 2,0.0
4043,52 Amygdala_PC 37 2,0.0
4044,52 Amygdala_FA 16 1,0.0
4045,52 Amygdala_SM d41 2,0.0
4046,52 Amygdala_LPC 20 3,0.0
4047,52 Amygdala_FA 26 1,0.0
4048,52 Amygdala_PE 39 4,0.0
4049,52 Amygdala_PE_P 38 1,0.0
4050,52 Amygdala_PC_O 34 2,0.0
4051,52 Amygdala_PC 40 4,0.0
4052,52 Amygdala_PI 38 4,0.0
4053,52 Amygdala_FA 22 3,0.0
4054,52 Amygdala_PE 38 2,0.0
4055,52 Amygdala_PE 40 3,0.0
4056,52 Amygdala_SM d33 1,0.0
4057,52 Amygdala_PC 42 10,0.0
4058,52 Amygdala_PE_P 37 1,0.0
4059,52 Amygdala_Cer m39 1,0.0
4060,52 Amygdala_TG 58 8,0.0
4061,52 Amygdala_PE 38 5,0.0
4062,52 Amygdala_CE 18 2,0.0
4063,52 Amygdala_HexCer d42 1,0.0
4064,52 Amygdala_PC 38 2,0.0
4065,52 Amygdala_PC_O 35 2,0.0
4066,52 Amygdala_LPE 18 0,0.0
4067,52 Amygdala_TG 60 12,0.0
4068,52 Amygdala_PC_O 36 2,0.0
4069,52 Amygdala_LPC 20 4,0.0
