,feature name,importance
154,53 Insular Posterior Cortex_TG 56 5,0.0
155,53 Insular Posterior Cortex_LPC 18 0,0.0
156,56 Nucleus Accumbens_PC 29 0,0.0
157,53 Insular Posterior Cortex_TG 58 10,0.0
158,53 Insular Posterior Cortex_PC 46 5,0.0
159,53 Insular Posterior Cortex_PC 46 3,0.0
160,53 Insular Posterior Cortex_PC 46 2,0.0
161,53 Insular Posterior Cortex_PC 45 2,0.0
162,53 Insular Posterior Cortex_PC 44 2,0.0
163,53 Insular Posterior Cortex_PC 44 1,0.0
164,53 Insular Posterior Cortex_PC 42 4,0.0
165,53 Insular Posterior Cortex_PC 42 2,0.0
166,53 Insular Posterior Cortex_PC 38 4,0.0
167,53 Insular Posterior Cortex_DG 35 1,0.0
168,53 Insular Posterior Cortex_PC 40 7,0.0
169,53 Insular Posterior Cortex_PC 40 4,0.0
170,53 Insular Posterior Cortex_PC 40 3,0.0
171,53 Insular Posterior Cortex_PC 38 7,0.0
172,53 Insular Posterior Cortex_PC 38 6,0.0
173,53 Insular Posterior Cortex_PC 38 5,0.0
174,53 Insular Posterior Cortex_PE_P 40 4,0.0
175,53 Insular Posterior Cortex_PE_P 36 4,0.0
176,53 Insular Posterior Cortex_PE_P 36 1,0.0
177,53 Insular Posterior Cortex_TG 58 9,0.0
178,53 Insular Posterior Cortex_Cholesterol,0.0
179,53 Insular Posterior Cortex_TG 60 10,0.0
180,53 Insular Posterior Cortex_TG 60 11,0.0
181,53 Insular Posterior Cortex_TG 60 12,0.0
182,53 Insular Posterior Cortex_TG 58 6,0.0
183,53 Insular Posterior Cortex_TG 58 7,0.0
184,53 Insular Posterior Cortex_TG 58 8,0.0
185,56 Nucleus Accumbens_PE_O 42 7,0.0
186,56 Nucleus Accumbens_PE_P 39 2,0.0
187,56 Nucleus Accumbens_PG 40 7,0.0
188,56 Nucleus Accumbens_PE 38 1,0.0
189,56 Nucleus Accumbens_PE 36 6,0.0
190,56 Nucleus Accumbens_PE 36 5,0.0
191,56 Nucleus Accumbens_PE 35 2,0.0
192,56 Nucleus Accumbens_PE 35 1,0.0
193,56 Nucleus Accumbens_PE 34 3,0.0
194,56 Nucleus Accumbens_PE 34 2,0.0
195,56 Nucleus Accumbens_PE 32 1,0.0
196,56 Nucleus Accumbens_LPE 24 4,0.0
197,56 Nucleus Accumbens_LPE 20 1,0.0
198,56 Nucleus Accumbens_PE 42 5,0.0
199,56 Nucleus Accumbens_PE 42 10,0.0
200,56 Nucleus Accumbens_PE_P 37 4,0.0
201,56 Nucleus Accumbens_PE 42 7,0.0
202,56 Nucleus Accumbens_PE_P 37 3,0.0
203,56 Nucleus Accumbens_PC 31 1,0.0
204,56 Nucleus Accumbens_PE_P 37 2,0.0
205,56 Nucleus Accumbens_PE_P 37 1,0.0
