,feature name,importance
437,39 Frontopolar (BA10fp)_LPE 16 0,0.0
438,39 Frontopolar (BA10fp)_PE_P 40 2,0.0
439,39 Frontopolar (BA10fp)_LPE 18 0,0.0
440,34 Dorsolateral Prefrontal (BA9)_LPE 22 3,0.0
441,34 Dorsolateral Prefrontal (BA9)_PE_P 39 2,0.0
442,34 Dorsolateral Prefrontal (BA9)_PC 29 0,0.0
443,34 Dorsolateral Prefrontal (BA9)_PE_O 42 7,0.0
444,34 Dorsolateral Prefrontal (BA9)_PE_P 41 7,0.0
445,17 1ary Visual Anterior (BA17a)_PC_P 38 6,0.0
446,17 1ary Visual Anterior (BA17a)_LPE 16 0,0.0
447,17 1ary Visual Anterior (BA17a)_PE_P 40 2,0.0
448,17 1ary Visual Anterior (BA17a)_LPE 18 0,0.0
449,17 1ary Visual Anterior (BA17a)_LPE 22 3,0.0
450,17 1ary Visual Anterior (BA17a)_PE_P 39 4,0.0
451,17 1ary Visual Anterior (BA17a)_PE_P 39 2,0.0
452,17 1ary Visual Anterior (BA17a)_PC 29 0,0.0
453,17 1ary Visual Anterior (BA17a)_PE_O 42 7,0.0
454,17 1ary Visual Anterior (BA17a)_PE_P 41 7,0.0
455,"65 Hippocampus, CA1_PC_P 38 6",0.0
456,"65 Hippocampus, CA1_LPE 16 0",0.0
457,"65 Hippocampus, CA1_PE_P 40 2",0.0
458,"65 Hippocampus, CA1_LPE 18 0",0.0
459,"65 Hippocampus, CA1_LPE 22 3",0.0
460,"65 Hippocampus, CA1_PE_P 39 4",0.0
461,"65 Hippocampus, CA1_PE_P 39 2",0.0
462,"65 Hippocampus, CA1_PC 29 0",0.0
463,"65 Hippocampus, CA1_PE_O 42 7",0.0
464,"65 Hippocampus, CA1_PE_P 41 7",0.0
465,31 Supramarginal Posterior (BA40p)_PC_P 38 6,0.0
466,31 Supramarginal Posterior (BA40p)_LPE 16 0,0.0
467,31 Supramarginal Posterior (BA40p)_PE_P 40 2,0.0
468,34 Dorsolateral Prefrontal (BA9)_PE_P 39 4,0.0
469,34 Dorsolateral Prefrontal (BA9)_LPE 18 0,0.0
470,39 Frontopolar (BA10fp)_LPE 22 3,0.0
471,34 Dorsolateral Prefrontal (BA9)_PE_P 40 2,0.0
472,39 Frontopolar (BA10fp)_PE_P 39 4,0.0
473,39 Frontopolar (BA10fp)_PE_P 39 2,0.0
474,39 Frontopolar (BA10fp)_PC 29 0,0.0
475,39 Frontopolar (BA10fp)_PE_O 42 7,0.0
476,39 Frontopolar (BA10fp)_PE_P 41 7,0.0
477,52 Amygdala_PC_P 38 6,0.0
478,52 Amygdala_LPE 16 0,0.0
479,52 Amygdala_PE_P 40 2,0.0
480,52 Amygdala_LPE 18 0,0.0
481,52 Amygdala_LPE 22 3,0.0
482,52 Amygdala_PE_P 39 4,0.0
483,52 Amygdala_PE_P 39 2,0.0
484,52 Amygdala_PC 29 0,0.0
485,52 Amygdala_PE_O 42 7,0.0
486,52 Amygdala_PE_P 41 7,0.0
487,7  Orbitofrontal (BA47)_PC_P 38 6,0.0
488,7  Orbitofrontal (BA47)_LPE 16 0,0.0
489,7  Orbitofrontal (BA47)_PE_P 40 2,0.0
490,7  Orbitofrontal (BA47)_LPE 18 0,0.0
491,7  Orbitofrontal (BA47)_LPE 22 3,0.0
492,7  Orbitofrontal (BA47)_PE_P 39 4,0.0
493,7  Orbitofrontal (BA47)_PE_P 39 2,0.0
494,7  Orbitofrontal (BA47)_PC 29 0,0.0
495,7  Orbitofrontal (BA47)_PE_O 42 7,0.0
496,7  Orbitofrontal (BA47)_PE_P 41 7,0.0
497,34 Dorsolateral Prefrontal (BA9)_PC_P 38 6,0.0
498,34 Dorsolateral Prefrontal (BA9)_LPE 16 0,0.0
499,68 Medial Dorsal Thalamus_PC_P 38 6,0.0
