,feature name,importance
466,ENSG00000149090,8.353590922434099e-05
467,ENSG00000242252,8.348501908634953e-05
468,ENSG00000197081,8.34726799299466e-05
469,ENSG00000115457,8.3453030952346e-05
470,ENSG00000166821,8.340086450721661e-05
471,ENSG00000105723,8.337498170865858e-05
472,ENSG00000101017,8.33481784242735e-05
473,ENSG00000166435,8.334562256033334e-06
474,ENSG00000132965,8.334042833292343e-06
475,ENSG00000147437,8.328711836407745e-05
476,ENSG00000137692,8.327658260373039e-05
477,ENSG00000198887,8.32755098218615e-06
478,ENSG00000175215,8.322397364321016e-05
479,ENSG00000213316,8.32125473375502e-05
480,ENSG00000165699,8.319632430418925e-05
481,ENSG00000136758,8.315152746269046e-05
482,ENSG00000117877,8.314886553473253e-05
483,ENSG00000144730,8.314012793219902e-06
484,ENSG00000101161,8.31357471602421e-05
485,ENSG00000179796,8.311248407456236e-05
486,ENSG00000257390,8.310410899275323e-05
487,ENSG00000119685,8.307179440222243e-05
488,ENSG00000109445,8.301842015781823e-05
489,ENSG00000164692,8.300955919720764e-05
490,ENSG00000178965,8.293748228408712e-05
491,ENSG00000196361,8.292624049406323e-05
492,ENSG00000151135,8.28699820287056e-05
493,ENSG00000121057,8.28494152576922e-05
494,ENSG00000160716,8.279012773023311e-05
495,ENSG00000107201,8.276392865381076e-05
496,ENSG00000163565,8.276390145952657e-06
497,ENSG00000186566,8.271297906252004e-05
498,ENSG00000055163,8.269695842268599e-05
499,ENSG00000115507,8.26699150934417e-05
500,ENSG00000120254,8.266856224637657e-05
501,ENSG00000143570,8.263772241455679e-05
502,ENSG00000146966,8.248329838896538e-05
503,ENSG00000127324,8.24177887965116e-05
504,ENSG00000139233,8.239756472183252e-05
505,ENSG00000197965,8.235257862185865e-05
506,ENSG00000108821,8.234493602542329e-05
507,ENSG00000154889,8.228404459222579e-05
508,ENSG00000168769,8.224587963760041e-05
509,ENSG00000112137,8.209867777307566e-05
510,ENSG00000171243,8.207327459243356e-05
511,ENSG00000083535,8.200084324739251e-05
512,ENSG00000180739,8.196968609035482e-05
513,ENSG00000107897,8.19130887037214e-05
514,ENSG00000148841,8.189702758460366e-06
515,ENSG00000198182,8.189667160646912e-05
516,ENSG00000185015,8.185595787191892e-05
517,ENSG00000151849,8.18221756355012e-06
518,ENSG00000198354,8.181138538156257e-05
519,ENSG00000115282,8.17498138914394e-06
520,ENSG00000074696,8.169107040716019e-05
521,ENSG00000075239,8.167190956754435e-05
522,ENSG00000168781,8.164208978869056e-05
523,ENSG00000136111,8.157840498565712e-05
524,ENSG00000092758,8.152741440516321e-05
525,ENSG00000123353,8.152422522714069e-05
526,ENSG00000129932,8.140766635881522e-05
527,ENSG00000151948,8.137777083385068e-05
528,ENSG00000103126,8.136170054276847e-05
529,ENSG00000271723,8.132712830243156e-05
530,ENSG00000170425,8.129184223094253e-05
531,ENSG00000182580,8.128360968886847e-06
532,ENSG00000084090,8.128359527723668e-05
533,ENSG00000126453,8.12284171054952e-05
534,ENSG00000124098,8.119599105758441e-05
535,ENSG00000160193,8.106835053773964e-05
536,ENSG00000185112,8.103106573716089e-05
537,ENSG00000076513,8.102874560986134e-05
538,ENSG00000169981,8.098936702857521e-06
539,ENSG00000162645,8.097071128981897e-05
540,ENSG00000078902,8.095363036427806e-06
541,ENSG00000100926,8.094201677027184e-05
542,ENSG00000148848,8.091686402658911e-05
543,ENSG00000250644,8.091570375688052e-05
544,ENSG00000143369,8.08922868243369e-05
545,ENSG00000165782,8.087434809782983e-05
546,ENSG00000186642,8.084262458025981e-06
547,ENSG00000169129,8.08039039790367e-05
548,ENSG00000100554,8.080142412582296e-05
549,ENSG00000124784,8.075952360301863e-05
550,ENSG00000174307,8.075433715602165e-05
551,ENSG00000179833,8.075285218560178e-05
552,ENSG00000151466,8.07191764827387e-05
553,ENSG00000167614,8.060992533191583e-05
554,ENSG00000100583,8.056264954441828e-06
555,ENSG00000165507,8.050506342466698e-05
556,ENSG00000089723,8.050392906318082e-07
557,ENSG00000160307,8.046254439511086e-05
558,ENSG00000241945,8.046023385630872e-05
559,ENSG00000104313,8.04529887246659e-05
560,ENSG00000205268,8.042573729819616e-06
561,ENSG00000099958,8.042178327299877e-05
562,ENSG00000166173,8.041026116767097e-05
563,ENSG00000168040,8.040968105038618e-05
564,ENSG00000119421,8.040503938224597e-05
565,ENSG00000162702,8.039593288638138e-05
566,ENSG00000166797,8.037859999350588e-05
567,ENSG00000055609,8.032682747368357e-05
568,ENSG00000113456,8.026716694617586e-05
569,ENSG00000131508,8.024204699850994e-05
570,ENSG00000176619,8.020159434992115e-05
571,ENSG00000124491,8.016208317764669e-05
572,ENSG00000100567,8.015399735366271e-05
