,feature name,importance
260,PE_P 37 1,0.001063301431741965
261,PE_P 34 1,0.0010621897495285114
262,PC_O 36 1,0.0010611916848615305
263,PG 34 2,0.001056245517727176
264,PC 42 3,0.0010521480368049206
265,PC 34 2,0.001044849798584819
266,PC_P 36 1,0.0010420622792700113
267,PC_P 34 2,0.0010419412445514158
268,SM d44 2,0.0010416396867912424
269,PC 37 2,0.0010314789352431643
270,PE_P 40 7,0.0010304236595673128
271,SM d40 2,0.001029836315132616
272,PE_P 41 5,0.0010231825145596062
273,PC_O 34 1,0.0010209226046620818
274,HexCer d42 2,0.001019007824610233
275,HexCer d36 2,0.0010175298435767448
276,PC_P 38 1,0.001016271542772187
277,SulfoHexCer t44 2,0.0010158490361979946
278,PC_O 34 2,0.0010142657579930768
279,PC 34 1,0.0010110554005929677
280,PC_P 32 1,0.0010107150089903004
281,PC 35 2,0.0010058846269290196
282,SM d34 0,0.0009957067409606267
283,Cer m44 1,0.0009923388141865916
284,PE_P 37 2,0.0009895178803114326
285,SulfoHexCer d44 2,0.000985682487560731
286,HexCer d43 2,0.0009688404319014397
287,PC 36 1,0.0009685457292885713
288,PE_P 35 2,0.0009630902329403421
289,PE_P 33 1,0.000961552935117505
290,PC_O 40 7,0.0009586406952647919
291,SulfoHexCer t42 2,0.0009485339615471267
292,PE_O 42 7,0.000948124370722581
293,PE_P 36 2,0.0009415185984043435
294,PC_P 40 2,0.0009403690345369548
295,HexCer d41 1,0.0009349380468267047
296,PC_P 40 4,0.0009344175732203819
297,SM d42 2,0.0009336064373262281
298,Cer m43 2,0.000932459386635516
299,PE_P 40 2,0.0009320641370450495
300,PE 40 3,0.0009274181229152229
301,PE_P 34 2,0.0009233538259656888
302,PC_P 34 1,0.0009149924295284754
303,FA 19 1,0.0009139360665103447
304,PC 37 3,0.0009131672547933979
305,SulfoHexCer d40 1,0.0009056340140200796
306,FA 24 1,0.0009038564496015849
307,PC 40 3,0.000902337824284652
308,FA 26 1,0.0008996458555564274
309,SulfoHexCer d43 2,0.00089617477396754
310,FA 22 2,0.0008812543459139272
311,FA 20 1,0.0008618037139669911
312,PE_P 37 3,0.0008580020028009299
313,FA 22 3,0.0008547431780766715
314,PE_P 32 1,0.0008439995244252622
315,PC_P 40 5,0.0008316315374037129
316,SulfoHexCer d41 1,0.000822341648184322
317,SulfoHexCer d42 2,0.0007782799483861066
